file	sum	amin	amax	ptp	percentile10	mean	median	std	var
planetlab-workload-traces/20110325/pl2_sos_info_hiroshima-cu_ac_jp_irisaple_HEAP	666	0	26	26	0.0	2.3125	2.0	3.0832629496471213	9.5065104166666661
planetlab-workload-traces/20110325/planetlab-2_cs_ucy_ac_cy_uw_oneswarm	1836	0	52	52	2.0	6.375	5.0	6.0557307568946621	36.671875
planetlab-workload-traces/20110325/planetlab-2_calpoly-netlab_net_uw_oneswarm	3545	0	56	56	6.0	12.309027777777779	10.0	7.1150018856330473	50.623251832561813
planetlab-workload-traces/20110325/planetlab1_millennium_berkeley_edu_arizona_owl	1240	0	16	16	0.0	4.3055555555555554	2.0	4.7474814635671345	22.538580246913543
planetlab-workload-traces/20110325/planetlab-2_cs_unibas_ch_irisaple_wup	937	0	32	32	0.0	3.2534722222222223	3.0	4.2165746563486524	17.779501832561753
planetlab-workload-traces/20110325/planetlab1_eee_hku_hk_arizona_nest	1747	0	66	66	0.0	6.0659722222222223	3.5	9.0103618067266158	81.186619888117718
planetlab-workload-traces/20110325/planetlab01_cs_tcd_ie_root	5333	0	77	77	0.0	18.517361111111111	12.5	18.969631541335819	359.84692081404279
planetlab-workload-traces/20110325/kc-sce-plab2_umkc_edu_princeton_codeen	1112	0	86	86	0.0	3.8611111111111112	4.0	5.4576794915145745	29.786265432098787
planetlab-workload-traces/20110325/planetlab06_mpi-sws_mpg_de_nyu_d	946	0	24	24	0.0	3.2847222222222223	2.0	3.0735502328659936	9.4467110339506046
planetlab-workload-traces/20110325/nis-planet2_doshisha_ac_jp_arizona_owl	13919	24	96	72	34.0	48.329861111111114	46.0	13.185595991360286	173.85994164737644
planetlab-workload-traces/20110325/planetlab3_eecs_umich_edu_uw_oneswarm	4968	0	63	63	8.0	17.25	16.0	8.1124903697939761	65.8125
planetlab-workload-traces/20110325/planetlab1_iis_sinica_edu_tw_rnp_dcc_ufjf	346	0	8	8	0.0	1.2013888888888888	2.0	1.2860353649400711	1.653886959876542
planetlab-workload-traces/20110325/planetlab2_ece_ucdavis_edu_ yale_p4p	4907	10	19	9	15.0	17.038194444444443	17.0	1.352184268332054	1.8284022955246924
planetlab-workload-traces/20110325/onelab09_pl_sophia_inria_fr_irisaple_HEAP	4087	5	25	20	9.0	14.190972222222221	15.0	3.7242153012869044	13.869779610339506
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_princeton_coblitz	423	0	13	13	0.0	1.46875	1.0	2.6468788944612567	7.0059678819444438
planetlab-workload-traces/20110325/planetlab2_cs_uoi_gr_uw_trs2	3111	0	71	71	0.0	10.802083333333334	6.0	12.078406862098534	145.88791232638894
planetlab-workload-traces/20110325/planetlab1_cs_colorado_edu_irisaple_wup	1542	0	12	12	2.0	5.354166666666667	6.0	2.2957350251184363	5.2703993055555474
planetlab-workload-traces/20110325/pl2_grid_kiae_ru_uw_oneswarm	10742	9	86	77	20.0	37.298611111111114	36.0	14.344511078143709	205.76499807098762
planetlab-workload-traces/20110325/planetlab5_csee_usf_edu_uw_oneswarm	2333	0	55	55	0.0	8.1006944444444446	8.0	8.2120507362975204	67.437777295524654
planetlab-workload-traces/20110325/peeramidion_irisa_fr_uw_oneswarm	2369	0	48	48	2.7000000000000028	8.2256944444444446	7.0	5.7976078223860013	33.612256462191354
planetlab-workload-traces/20110325/147-179_surfsnel_dsl_internl_net_tsinghua_xyz	3859	2	43	41	5.0	13.399305555555555	12.0	7.8242588975266312	61.219027295524654
planetlab-workload-traces/20110325/plab1-itec_uni-klu_ac_at_root	3107	0	92	92	0.0	10.788194444444445	2.0	20.928787976956848	438.01416618441351
planetlab-workload-traces/20110325/planetlab2_georgetown_edu_root	2320	0	89	89	0.0	8.0555555555555554	4.0	15.308302838736539	234.34413580246917
planetlab-workload-traces/20110325/planetlab1_millennium_berkeley_edu_root	9405	13	65	52	21.700000000000003	32.65625	32.0	9.2693058198521232	85.920030381944443
planetlab-workload-traces/20110325/planetlab1_comp_nus_edu_sg_uw_trs2	1067	0	92	92	0.0	3.7048611111111112	2.0	11.460365455324711	131.33997636959995
planetlab-workload-traces/20110325/planetlab1_s3_kth_se_sics_peerialism	498	0	27	27	0.0	1.7291666666666667	1.0	2.7302796712669068	7.4544270833333286
planetlab-workload-traces/20110325/planetlab4_flux_utah_edu_rnp_dcc_ufjf	16815	9	98	89	32.700000000000003	58.385416666666664	63.0	20.340352165468445	413.72992621527692
planetlab-workload-traces/20110325/planetlab1_singaren_net_sg_uka_p2pns	320	0	38	38	0.0	1.1111111111111112	1.0	3.6516950233021785	13.334876543209898
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_ufl_mapreddisc	508	0	12	12	0.0	1.7638888888888888	1.0	2.0479871931264304	4.1942515432098748
planetlab-workload-traces/20110325/aladdin_planetlab_extranet_uni-passau_de_irisaple_wup	4143	0	28	28	9.4000000000000057	14.385416666666666	14.0	4.3454233387617762	18.882703993055543
planetlab-workload-traces/20110325/pl1_planetlab_uvic_ca_uw_oneswarm	4465	0	42	42	7.0	15.503472222222221	15.0	7.116587755167938	50.645821277006235
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_irisaple_HEAP	2495	0	26	26	5.0	8.6631944444444446	8.0	3.9247831951405954	15.403923128858022
planetlab-workload-traces/20110325/peeramidion_irisa_fr_irisaple_HEAP	912	0	76	76	0.0	3.1666666666666665	2.0	5.8907884776903092	34.701388888888914
planetlab-workload-traces/20110325/planetlab-2_cs_uic_edu_irisaple_HEAP	635	0	17	17	0.0	2.2048611111111112	2.0	2.9993709956587167	8.9962263695987623
planetlab-workload-traces/20110325/planetlab1_ci_pwr_wroc_pl_princeton_codeen	1318	0	75	75	1.0	4.5763888888888893	4.0	5.4582759044193985	29.792775848765402
planetlab-workload-traces/20110325/orval_infonet_fundp_ac_be_irisaple_wup	846	0	11	11	0.0	2.9375	3.0	2.2506750530550703	5.0655381944444438
planetlab-workload-traces/20110325/planetlab3_csail_mit_edu_uw_oneswarm	6671	0	81	81	11.0	23.163194444444443	21.0	12.142574585865329	147.44211757330257
planetlab-workload-traces/20110325/node-2_mcgillplanetlab_org_uw_oneswarm	3177	0	31	31	6.0	11.03125	11.0	5.0113477998272415	25.113606770833332
planetlab-workload-traces/20110325/146-179_surfsnel_dsl_internl_net_arizona_guest33	3153	0	46	46	0.0	10.947916666666666	4.0	12.469437463643768	155.48687065972274
planetlab-workload-traces/20110325/kostis_di_uoa_gr_irisaple_wup	1089	0	23	23	0.0	3.78125	3.0	3.6889562802369995	13.6083984375
planetlab-workload-traces/20110325/planetlab2_ece_ucdavis_edu_uw_oneswarm	2746	0	42	42	4.0	9.5347222222222214	8.5	5.3837631335707083	28.984905478395092
planetlab-workload-traces/20110325/147-179_surfsnel_dsl_internl_net_root	2051	0	87	87	0.0	7.1215277777777777	2.0	12.363525337742715	152.85675877700609
planetlab-workload-traces/20110325/onelab-1_fhi-fokus_de_uw_oneswarm	7638	0	92	92	9.0	26.520833333333332	22.5	17.48847586825233	305.84678819444406
planetlab-workload-traces/20110325/planetlab04_cnds_unibe_ch_root	1603	0	91	91	0.0	5.5659722222222223	2.0	13.711403725014438	188.0025921103398
planetlab-workload-traces/20110325/planetlab2_cnds_jhu_edu_pl_drl	584	0	10	10	0.0	2.0277777777777777	2.0	1.2469097604146362	1.5547839506172854
planetlab-workload-traces/20110325/cs-planetlab3_cs_surrey_sfu_ca_root	1850	0	94	94	0.0	6.4236111111111107	2.0	15.718257192898283	247.06360918209862
planetlab-workload-traces/20110325/pl1_6test_edu_cn_uw_oneswarm	8338	6	89	83	13.0	28.951388888888889	28.0	13.246241532512308	175.46291473765399
planetlab-workload-traces/20110325/planetlab3_upc_es_uw_seattle	427	0	18	18	0.0	1.4826388888888888	1.0	2.3833283759013462	5.6802541473765489
planetlab-workload-traces/20110325/planetlab-1_calpoly-netlab_net_uw_oneswarm	3335	2	44	42	6.0	11.579861111111111	11.0	4.7464033146324889	22.528344425154273
planetlab-workload-traces/20110325/planetlab2_aston_ac_uk_rnp_dcc_ufjf	4210	6	34	28	10.0	14.618055555555555	14.0	4.632308831244381	21.458285108024686
planetlab-workload-traces/20110325/planetlab-2_cs_colostate_edu_uw_oneswarm	5087	2	44	42	9.0	17.663194444444443	17.0	7.467133974660201	55.758089795524654
planetlab-workload-traces/20110325/planetlab3_wail_wisc_edu_nyu_d	502	0	8	8	0.0	1.7430555555555556	2.0	1.7006801244803411	2.8923128858024683
planetlab-workload-traces/20110325/planetlab3_wail_wisc_edu_irisaple_HEAP	1022	0	32	32	0.0	3.5486111111111112	2.0	4.0170294806940934	16.136525848765455
planetlab-workload-traces/20110325/planetlab03_cnds_unibe_ch_irisaple_HEAP	937	0	26	26	0.0	3.2534722222222223	2.0	3.9906559819026115	15.925335165895097
planetlab-workload-traces/20110325/planetlab1_unineuchatel_ch_irisaple_HEAP	825	0	16	16	0.0	2.8645833333333335	2.0	2.7936676597361307	7.80457899305555
planetlab-workload-traces/20110325/planetlab1-santiago_lan_redclara_net_tauple_planet_39	15378	11	93	82	31.700000000000003	53.395833333333336	56.0	17.542099658155706	307.72526041666657
planetlab-workload-traces/20110325/aladdin_planetlab_extranet_uni-passau_de_princeton_codeen	1998	0	82	82	2.0	6.9375	6.0	6.033723226352218	36.405815972222221
planetlab-workload-traces/20110325/planetlab-node1_it-sudparis_eu_uw_oneswarm	7012	1	42	41	15.0	24.347222222222221	24.0	7.6927269442965569	59.178047839506242
planetlab-workload-traces/20110325/osiris_planetlab_cs_umd_edu_uw_oneswarm	2847	2	42	40	6.0	9.8854166666666661	9.0	3.9674100975251401	15.740342881944441
planetlab-workload-traces/20110325/planetlab1_cs_umass_edu_princeton_codeen	1731	0	78	78	2.0	6.010416666666667	6.0	5.5040921487511865	30.295030381944457
planetlab-workload-traces/20110325/planetlab2_bgu_ac_il_root	1576	0	89	89	0.0	5.4722222222222223	4.0	11.963744097877809	143.13117283950609
planetlab-workload-traces/20110325/planetlab1_cs_pitt_edu_princeton_codeen	1144	0	94	94	2.0	3.9722222222222223	4.0	5.7396579026546837	32.943672839506362
planetlab-workload-traces/20110325/planetlab2_wiwi_hu-berlin_de_rnp_dcc_ufjf	4207	4	45	41	8.0	14.607638888888889	13.0	6.8421343715603591	46.814802758487673
planetlab-workload-traces/20110325/peeramide_irisa_fr_irisaple_HEAP	1004	0	61	61	0.0	3.4861111111111112	2.0	6.7050831786114884	44.958140432098737
planetlab-workload-traces/20110325/adam_ee_ntu_edu_tw_irisaple_HEAP	1485	0	23	23	2.0	5.15625	4.0	3.7656934352933074	14.180447048611111
planetlab-workload-traces/20110325/planetlab2_sics_se_root	2796	0	71	71	0.0	9.7083333333333339	4.0	12.256730010714747	150.22743055555554
planetlab-workload-traces/20110325/dschinni_planetlab_extranet_uni-passau_de_uw_oneswarm	3606	0	75	75	4.0	12.520833333333334	11.0	9.2904287291934065	86.312065972222229
planetlab-workload-traces/20110325/planetlab03_cnds_unibe_ch_irisaple_wup	1397	0	23	23	2.0	4.8506944444444446	4.0	3.6763980055925187	13.515902295524651
planetlab-workload-traces/20110325/planet2_inf_tu-dresden_de_uw_oneswarm	11850	0	60	60	25.700000000000003	41.145833333333336	44.0	10.175180007962719	103.5342881944442
planetlab-workload-traces/20110325/planetlab2_cs_umass_edu_uka_p2pns	374	0	6	6	0.0	1.2986111111111112	2.0	1.244877621780502	1.5497202932098784
planetlab-workload-traces/20110325/planet2_inf_tu-dresden_de_uka_p2pns	352	0	12	12	0.0	1.2222222222222223	2.0	1.6454670244022165	2.7075617283950844
planetlab-workload-traces/20110325/host3-plb_loria_fr_tsinghua_xyz	2582	1	29	28	5.0	8.9652777777777786	9.0	3.7322044320802541	13.929349922839492
planetlab-workload-traces/20110325/planetlab2_georgetown_edu_pl_drl	411	0	59	59	0.0	1.4270833333333333	2.0	3.8290142107843987	14.661349826388872
planetlab-workload-traces/20110325/pl1_sos_info_hiroshima-cu_ac_jp_irisaple_HEAP	823	0	48	48	0.0	2.8576388888888888	2.0	4.6094570640319796	21.247094425154316
planetlab-workload-traces/20110325/pl1_6test_edu_cn_utokyo_sora	438	0	6	6	0.0	1.5208333333333333	2.0	1.1929698585183683	1.4231770833333359
planetlab-workload-traces/20110325/planetlab2_wiwi_hu-berlin_de_irisaple_wup	1908	1	14	13	4.0	6.625	7.0	2.5286552201164598	6.3940972222222214
planetlab-workload-traces/20110325/planetlab3_cs_st-andrews_ac_uk_irisaple_HEAP	903	0	20	20	0.0	3.1354166666666665	2.0	2.961394396366908	8.7698567708333233
planetlab-workload-traces/20110325/planetlab-05_cs_princeton_edu_irisaple_HEAP	1194	0	14	14	0.0	4.145833333333333	4.0	2.9142102751479331	8.492621527777791
planetlab-workload-traces/20110325/planetlab-1_cs_colostate_edu_uw_oneswarm	5773	4	89	85	10.0	20.045138888888889	19.0	9.591013805330654	91.987545814043202
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_arizona_owl	1218	0	20	20	0.0	4.229166666666667	3.0	4.4491240554867728	19.794704861111072
planetlab-workload-traces/20110325/planet2_scs_stanford_edu_princeton_codeen	1995	0	22	22	3.0	6.927083333333333	6.0	3.8772255033937211	15.032877604166694
planetlab-workload-traces/20110325/planetlab4_flux_utah_edu_root	1950	0	42	42	0.0	6.770833333333333	4.0	8.1795975434138679	66.905815972222186
planetlab-workload-traces/20110325/planetlab-3_cmcl_cs_cmu_edu_arizona_beta	3743	0	46	46	0.0	12.996527777777779	13.0	9.7999072642610923	96.038182388117335
planetlab-workload-traces/20110325/planetlab1_ucsd_edu_uw_oneswarm	7822	2	84	82	12.0	27.159722222222221	25.0	13.399141346061262	179.53698881172841
planetlab-workload-traces/20110325/planetlab2_s3_kth_se_sics_peerialism	1089	0	51	51	0.0	3.78125	2.0	6.8137979777760096	46.427842881944443
planetlab-workload-traces/20110325/planet1_prakinf_tu-ilmenau_de_irisaple_wup	725	0	12	12	0.0	2.5173611111111112	2.0	2.7194727292536558	7.3955319251543266
planetlab-workload-traces/20110325/planetlab-2_pdl_nudt_edu_cn_ uofathens_zoi	5610	19	20	1	19.0	19.479166666666668	19.0	0.49956578367840743	0.24956597222222138
planetlab-workload-traces/20110325/planetlab2_pc_cis_udel_edu_technion_dist_stor	3057	0	93	93	0.0	10.614583333333334	8.0	16.558421274510639	274.18131510416652
planetlab-workload-traces/20110325/nis-planet1_doshisha_ac_jp_irisaple_HEAP	575	0	27	27	0.0	1.9965277777777777	2.0	2.9773429894800816	8.8645712770061884
planetlab-workload-traces/20110325/kupl1_ittc_ku_edu_arizona_beta	1121	0	17	17	0.0	3.8923611111111112	3.0	4.0524611839444642	16.422441647376566
planetlab-workload-traces/20110325/planetlab1_ci_pwr_wroc_pl_uw_oneswarm	3071	0	83	83	3.7000000000000028	10.663194444444445	10.0	8.1701374132312043	66.751145351080282
planetlab-workload-traces/20110325/lefthand_eecs_harvard_edu_princeton_codeen	2192	0	27	27	2.0	7.6111111111111107	6.0	4.5124997862590082	20.362654320987598
planetlab-workload-traces/20110325/planetlab2_mnlab_cti_depaul_edu_uw_trs2	667	0	27	27	0.0	2.3159722222222223	2.0	2.9850591654857692	8.9105782214505957
planetlab-workload-traces/20110325/plane-lab-pb2_uni-paderborn_de_princeton_codeen	2832	1	56	55	5.0	9.8333333333333339	9.0	6.0713352000289982	36.861111111111157
planetlab-workload-traces/20110325/planetlab2_ntu_nodes_planet-lab_org_root	1799	0	96	96	0.0	6.2465277777777777	2.0	15.08396597749873	227.52602961033924
planetlab-workload-traces/20110325/planetlab06_mpi-sws_mpg_de_princeton_codeen	1600	0	43	43	2.0	5.5555555555555554	4.0	5.0932659487495195	25.94135802469134
planetlab-workload-traces/20110325/planetlab-1_cse_ohio-state_edu_nyu_d	390	0	13	13	0.0	1.3541666666666667	1.0	1.6954545031413313	2.8745659722222183
planetlab-workload-traces/20110325/plane-lab-pb1_uni-paderborn_de_root	1326	0	88	88	0.0	4.604166666666667	3.0	9.5395512574986636	91.003038194444343
planetlab-workload-traces/20110325/planetlab2_pc_cis_udel_edu_umass_globaltube	1800	0	95	95	0.0	6.25	8.0	9.3604516747620448	87.618055555555557
planetlab-workload-traces/20110325/iraplab1_iralab_uni-karlsruhe_de_princeton_codeen	726	0	97	97	0.0	2.5208333333333335	2.0	6.0057481146537341	36.069010416666877
planetlab-workload-traces/20110325/pl1_rcc_uottawa_ca_tsinghua_xyz	736	0	8	8	0.0	2.5555555555555554	2.0	2.0336672464136805	4.1358024691358013
planetlab-workload-traces/20110325/planetlab1_bgu_ac_il_princeton_codeen	458	0	60	60	0.0	1.5902777777777777	2.0	3.7729173696749698	14.234905478395094
planetlab-workload-traces/20110325/planetlab2_upm_ro_irisaple_HEAP	669	0	19	19	0.0	2.3229166666666665	2.0	2.9314913428246001	8.5936414930555767
planetlab-workload-traces/20110325/planet-lab2_cs_ucr_edu_uw_oneswarm	5050	4	58	54	8.0	17.534722222222221	16.0	9.1881666004919094	84.422405478395063
planetlab-workload-traces/20110325/planetlab3_millennium_berkeley_edu_uw_oneswarm	2948	0	31	31	5.0	10.236111111111111	9.0	4.447980364276316	19.784529320987673
planetlab-workload-traces/20110325/planet2_cs_rochester_edu_uw_oneswarm	3305	2	57	55	6.0	11.475694444444445	10.0	6.4956796168232867	42.193853684413519
planetlab-workload-traces/20110325/planetlab3_wail_wisc_edu_uw_oneswarm	3323	2	32	30	6.0	11.538194444444445	11.0	4.9411747440340772	24.415207851080233
planetlab-workload-traces/20110325/planetlab-3_cmcl_cs_cmu_edu_arizona_nest	2687	0	45	45	0.0	9.3298611111111107	7.5	10.143016069232548	102.88077498070967
planetlab-workload-traces/20110325/planetlab2_pc_cis_udel_edu_irisaple_sTube	2667	0	76	76	0.0	9.2604166666666661	8.0	13.632766485516099	185.85232204861097
planetlab-workload-traces/20110325/planetlab2_ci_pwr_wroc_pl_princeton_codeen	3173	0	37	37	1.7000000000000028	11.017361111111111	5.0	10.890061918640356	118.59344859182089
planetlab-workload-traces/20110325/planetlab2_citadel_edu_root	407	0	16	16	0.0	1.4131944444444444	1.0	1.7987552226693455	3.2355203510802468
planetlab-workload-traces/20110325/planetlab3_cs_columbia_edu_root	2698	0	24	24	0.70000000000000284	9.3680555555555554	10.0	6.2918008018568781	39.586757330246854
planetlab-workload-traces/20110325/planetlab-2_cs_auckland_ac_nz_uw_revtr2	552	0	12	12	0.0	1.9166666666666667	2.0	2.2469114604521239	5.0486111111110965
planetlab-workload-traces/20110325/planetlab3_inf_ethz_ch_uka_p2pns	900	0	8	8	0.0	3.125	4.0	1.8666480653835098	3.484375
planetlab-workload-traces/20110325/nis-planet1_doshisha_ac_jp_rnp_dcc_ufjf	22773	13	93	80	66.0	79.072916666666671	82.5	12.326499901691037	151.94259982638911
planetlab-workload-traces/20110325/ttu2-1_nodes_planet-lab_org_uw_oneswarm	3657	0	58	58	6.0	12.697916666666666	12.0	7.6718095861660265	58.856662326388935
planetlab-workload-traces/20110325/chimay_infonet_fundp_ac_be_irisaple_wup	730	0	11	11	0.0	2.5347222222222223	1.0	2.3031174357464912	5.3043499228394939
planetlab-workload-traces/20110325/planetlab2_aston_ac_uk_princeton_codeen	3185	3	29	26	7.0	11.059027777777779	11.0	3.3040361091155637	10.916654610339513
planetlab-workload-traces/20110325/pl1_planetlab_uvic_ca_tsinghua_xyz	1140	1	19	18	2.0	3.9583333333333335	4.0	2.6519777734949241	7.0329861111110947
planetlab-workload-traces/20110325/planetlab-wifi-01_ipv6_lip6_fr_irisaple_HEAP	874	0	25	25	0.0	3.0347222222222223	2.0	3.8004261355443272	14.44323881172839
planetlab-workload-traces/20110325/inriarennes1_irisa_fr_uw_oneswarm	1828	0	31	31	2.0	6.3472222222222223	5.0	4.2513387506571974	18.073881172839499
planetlab-workload-traces/20110325/planetlab5_cs_uiuc_edu_uw_oneswarm	3647	2	39	37	6.0	12.663194444444445	12.0	5.5958596614890386	31.313645351080215
planetlab-workload-traces/20110325/onelab11_pl_sophia_inria_fr_irisaple_wup	1323	0	21	21	2.0	4.59375	4.0	3.544101491484752	12.560655381944443
planetlab-workload-traces/20110325/planetlab2_unl_edu_irisaple_HEAP	1060	0	29	29	0.0	3.6805555555555554	2.0	4.2649292976062601	18.189621913580229
planetlab-workload-traces/20110325/pl1_grid_kiae_ru_irisaple_HEAP	1863	0	20	20	3.0	6.46875	6.0	3.0228980013207338	9.1379123263888875
planetlab-workload-traces/20110325/planetlab1_bgu_ac_il_uw_oneswarm	5615	6	86	80	10.0	19.496527777777779	18.0	9.7053816199115701	94.19443238811732
planetlab-workload-traces/20110325/planetlab2_ucsd_edu_uw_oneswarm	4554	0	77	77	6.7000000000000028	15.8125	14.0	9.61333618671941	92.416232638888886
